frame,sceneChanged,numDetections,detections,numTracks,tracks,activeLeadId,riskLevel,ttc
13,0,6,2:127:448:101:47:0.8481;2:253:454:50:28:0.5234;2:295:450:38:28:0.1144;2:324:451:48:28:0.4871;2:563:447:39:31:0.7866;7:610:415:45:54:0.5835,5,1:2:563:447:39:31;2:7:610:415:45:54;3:2:253:454:50:28;4:2:324:451:48:28;6:2:127:448:101:47,-1,NONE,inf
14,0,5,2:72:448:122:52:0.8760;2:233:456:56:26:0.6318;2:308:449:51:31:0.5776;2:563:447:39:31:0.8057;7:610:414:45:55:0.5728,5,1:2:563:447:39:31;2:7:610:414:45:55;3:2:233:456:56:26;4:2:308:449:51:31;6:2:72:448:122:52,-1,NONE,inf
15,0,5,2:3:447:147:55:0.8784;2:211:454:61:30:0.6909;2:290:450:53:32:0.5508;2:563:447:39:31:0.7812;7:611:414:45:56:0.7090,5,1:2:563:447:39:31;2:7:611:414:45:56;3:2:211:454:61:30;4:2:290:450:53:32;6:2:3:447:147:55,-1,NONE,inf
16,0,5,2:0:446:97:65:0.7822;2:188:454:61:30:0.7563;2:269:450:61:33:0.7339;2:563:446:39:32:0.7842;7:611:414:46:56:0.6851,5,1:2:563:446:39:32;2:7:611:414:46:56;3:2:188:454:61:30;4:2:269:450:61:33;6:2:0:446:97:65,-1,NONE,inf
17,0,6,2:0:444:29:67:0.3794;2:159:454:73:32:0.6704;2:242:452:66:32:0.4844;2:522:448:10:10:0.2437;2:562:447:41:29:0.7788;7:612:414:46:56:0.7051,5,1:2:562:447:41:29;2:7:612:414:46:56;3:2:159:454:73:32;4:2:242:452:66:32;6:2:0:444:29:67,1,SAFE,inf
18,0,5,2:127:455:81:33:0.8501;2:213:451:74:35:0.5298;2:521:447:11:11:0.2407;2:562:447:40:29:0.7891;7:611:413:47:57:0.5962,4,1:2:562:447:40:29;2:7:611:413:47:57;3:2:127:455:81:33;4:2:213:451:74:35,1,SAFE,inf
19,0,6,2:90:454:89:35:0.6875;2:175:448:89:43:0.6479;2:481:452:16:10:0.2310;2:521:447:10:11:0.2568;2:562:447:40:29:0.7788;7:611:413:48:57:0.5176,4,1:2:562:447:40:29;2:7:611:413:48:57;3:2:90:454:89:35;4:2:175:448:89:43,1,SAFE,inf
20,0,6,2:47:453:99:42:0.8716;2:139:448:96:45:0.8223;2:479:451:17:11:0.2104;2:520:447:11:11:0.3174;2:563:446:39:31:0.7905;5:611:412:48:58:0.4690,4,1:2:563:446:39:31;2:5:611:412:48:58;3:2:47:453:99:42;4:2:139:448:96:45,1,SAFE,inf
21,0,7,2:1:453:95:43:0.4495;2:91:447:108:48:0.3970;2:477:451:17:11:0.2269;2:521:446:10:12:0.2659;2:563:446:39:31:0.7759;2:1133:469:32:18:0.1268;7:612:411:48:59:0.5435,4,1:2:563:446:39:31;2:7:612:411:48:59;3:2:1:453:95:43;4:2:91:447:108:48,1,SAFE,inf
22,0,6,2:0:449:54:53:0.2081;2:475:451:16:10:0.3684;2:520:446:11:12:0.3701;2:563:446:39:31:0.7959;2:1187:471:37:20:0.1326;7:612:411:48:58:0.5103,4,1:2:563:446:39:31;2:7:612:411:48:58;3:2:0:449:54:53;7:2:520:446:11:12,1,SAFE,inf
23,0,4,2:0:445:99:64:0.7891;2:519:445:12:13:0.3157;2:563:446:39:30:0.8042;5:613:411:49:58:0.6143,4,1:2:563:446:39:30;2:5:613:411:49:58;3:2:0:445:99:64;7:2:519:445:12:13,1,SAFE,inf
24,0,4,2:469:451:18:10:0.3174;2:518:445:12:13:0.3025;2:562:446:40:30:0.8115;5:613:410:49:59:0.5884,3,1:2:562:446:40:30;2:5:613:410:49:59;7:2:518:445:12:13,1,SAFE,inf
25,0,4,2:466:450:18:11:0.3667;2:518:445:12:13:0.2524;2:562:446:40:30:0.8091;5:613:410:50:59:0.4993,3,1:2:562:446:40:30;2:5:613:410:50:59;7:2:518:445:12:13,1,SAFE,inf
26,0,3,2:463:449:19:12:0.5078;2:562:445:40:31:0.8008;5:613:409:51:60:0.5479,3,1:2:562:445:40:31;2:5:613:409:51:60;8:2:463:449:19:12,1,SAFE,inf
27,0,3,2:460:448:20:13:0.4495;2:562:445:40:31:0.7959;5:614:408:50:61:0.5664,3,1:2:562:445:40:31;2:5:614:408:50:61;8:2:460:448:20:13,1,SAFE,inf
28,0,3,2:457:449:21:12:0.4707;2:562:444:40:32:0.8057;5:614:408:51:61:0.5430,3,1:2:562:444:40:32;2:5:614:408:51:61;8:2:457:449:21:12,1,SAFE,25.346
29,0,3,2:454:450:19:11:0.3923;2:562:445:40:31:0.8115;5:614:408:52:62:0.5352,3,1:2:562:445:40:31;2:5:614:408:52:62;8:2:454:450:19:11,1,SAFE,15.479
30,0,3,2:448:450:23:12:0.3337;2:562:445:40:31:0.8154;5:614:407:53:63:0.5537,3,1:2:562:445:40:31;2:5:614:407:53:63;8:2:448:450:23:12,1,SAFE,11.142
31,0,3,2:446:449:22:14:0.5078;2:562:445:40:31:0.8115;7:614:407:53:64:0.6582,3,1:2:562:445:40:31;2:7:614:407:53:64;8:2:446:449:22:14,1,SAFE,7.038
32,0,4,2:442:450:23:13:0.4551;2:513:446:12:12:0.2056;2:562:446:40:30:0.8130;7:614:407:54:64:0.5205,3,1:2:562:446:40:30;2:7:614:407:54:64;8:2:442:450:23:13,1,SAFE,11.242
33,0,4,2:437:450:25:14:0.5137;2:513:445:11:14:0.2134;2:562:445:40:31:0.8223;7:615:407:54:64:0.5264,3,1:2:562:445:40:31;2:7:615:407:54:64;8:2:437:450:25:14,1,SAFE,17.616
34,0,5,2:433:450:25:14:0.4607;2:512:445:12:14:0.2847;2:528:446:10:11:0.2480;2:562:445:40:31:0.8311;7:615:406:54:64:0.4473,4,1:2:562:445:40:31;2:7:615:406:54:64;7:2:512:445:12:14;8:2:433:450:25:14,1,SAFE,inf
35,0,4,2:428:450:24:15:0.4968;2:528:446:10:12:0.2200;2:562:445:40:31:0.8374;7:615:406:55:64:0.6909,4,1:2:562:445:40:31;2:7:615:406:55:64;7:2:528:446:10:12;8:2:428:450:24:15,1,SAFE,35.616
36,0,4,2:423:450:26:15:0.5962;2:528:446:10:12:0.2240;2:562:445:40:31:0.8345;7:616:406:55:65:0.7588,4,1:2:562:445:40:31;2:7:616:406:55:65;7:2:528:446:10:12;8:2:423:450:26:15,1,SAFE,25.828
37,0,3,2:415:450:31:15:0.4875;2:562:445:40:31:0.8311;7:616:405:56:66:0.7617,3,1:2:562:445:40:31;2:7:616:405:56:66;8:2:415:450:31:15,1,SAFE,20.260
38,0,3,2:409:450:31:15:0.5098;2:562:445:40:31:0.8354;7:616:405:57:66:0.5708,3,1:2:562:445:40:31;2:7:616:405:57:66;8:2:409:450:31:15,1,SAFE,31.327
39,0,3,2:403:451:31:15:0.6021;2:562:446:40:31:0.8140;5:617:405:57:67:0.5137,3,1:2:562:446:40:31;2:5:617:405:57:67;8:2:403:451:31:15,1,SAFE,inf
40,0,3,2:396:451:32:16:0.5947;2:562:447:40:30:0.8223;7:617:405:58:68:0.6201,3,1:2:562:447:40:30;2:7:617:405:58:68;8:2:396:451:32:16,1,SAFE,inf
41,0,4,2:388:451:32:17:0.5488;2:410:454:13:13:0.2568;2:562:447:40:30:0.8174;7:617:405:60:68:0.7817,3,1:2:562:447:40:30;2:7:617:405:60:68;8:2:388:451:32:17,1,SAFE,inf
42,0,4,2:379:451:36:18:0.6318;2:506:446:14:13:0.2847;2:562:446:39:31:0.8140;7:618:404:59:70:0.7358,4,1:2:562:446:39:31;2:7:618:404:59:70;7:2:506:446:14:13;8:2:379:451:36:18,1,SAFE,inf
43,0,4,2:369:451:39:18:0.4688;2:525:447:11:12:0.2394;2:562:447:39:30:0.8032;7:618:403:60:71:0.7324,4,1:2:562:447:39:30;2:7:618:403:60:71;7:2:525:447:11:12;8:2:369:451:39:18,1,SAFE,inf
44,0,5,2:359:451:41:19:0.5947;2:504:447:12:13:0.2006;2:526:447:10:12:0.2815;2:562:447:39:30:0.7798;7:619:402:61:72:0.7705,4,1:2:562:447:39:30;2:7:619:402:61:72;7:2:526:447:10:12;8:2:359:451:41:19,1,SAFE,inf
45,0,4,2:348:450:42:21:0.5391;2:562:447:39:30:0.7944;2:598:450:10:14:0.2524;7:620:402:61:72:0.7808,3,1:2:562:447:39:30;2:7:620:402:61:72;8:2:348:450:42:21,1,SAFE,inf
46,0,4,2:335:449:48:23:0.5430;2:562:447:39:30:0.7705;2:598:450:11:14:0.2878;7:620:402:61:72:0.7124,3,1:2:562:447:39:30;2:7:620:402:61:72;8:2:335:449:48:23,1,SAFE,inf
47,0,4,2:323:451:48:23:0.6279;2:562:447:39:31:0.7461;2:598:450:11:13:0.3960;7:621:402:61:73:0.7773,3,1:2:562:447:39:31;2:7:621:402:61:73;8:2:323:451:48:23,1,SAFE,inf
48,0,5,2:320:451:36:23:0.5469;2:524:447:10:12:0.2213;2:562:447:39:31:0.7607;2:597:450:12:13:0.4226;7:621:402:63:73:0.8076,3,1:2:562:447:39:31;2:7:621:402:63:73;8:2:320:451:36:23,1,SAFE,inf
49,0,5,2:320:458:26:18:0.4282;2:524:447:10:12:0.3025;2:562:447:39:31:0.7520;2:597:450:12:13:0.4514;7:622:401:63:74:0.7832,5,1:2:562:447:39:31;2:7:622:401:63:74;7:2:524:447:10:12;8:2:320:458:26:18;9:2:597:450:12:13,1,SAFE,inf
50,0,6,2:320:460:11:16:0.2006;2:523:447:11:12:0.3611;2:562:447:39:31:0.7490;2:597:450:12:12:0.4570;7:498:442:17:18:0.2815;7:622:401:64:75:0.7500,5,1:2:562:447:39:31;2:7:622:401:64:75;7:2:523:447:11:12;8:2:320:460:11:16;9:2:597:450:12:12,1,SAFE,inf
51,0,6,2:240:448:74:34:0.6704;2:521:447:12:12:0.4282;2:561:447:41:30:0.7432;2:597:450:12:12:0.4207;7:498:442:18:18:0.3345;7:623:399:64:77:0.6953,4,1:2:561:447:41:30;2:7:623:399:64:77;7:2:521:447:12:12;9:2:597:450:12:12,1,SAFE,inf
52,0,6,2:211:450:84:34:0.6738;2:521:447:10:12:0.4514;2:561:447:41:30:0.7676;2:597:451:12:11:0.4321;7:497:442:19:19:0.3738;7:623:399:65:78:0.6040,4,1:2:561:447:41:30;2:7:623:399:65:78;7:2:521:447:10:12;9:2:597:451:12:11,1,SAFE,inf
53,0,6,2:177:448:95:39:0.7720;2:520:448:10:11:0.4902;2:561:447:42:30:0.7593;2:597:451:13:12:0.4534;7:497:442:17:18:0.3311;7:624:399:65:79:0.6982,6,1:2:561:447:42:30;2:7:624:399:65:79;7:2:520:448:10:11;9:2:597:451:13:12;10:7:497:442:17:18;11:2:177:448:95:39,1,SAFE,inf
54,0,6,2:136:449:112:41:0.7891;2:520:448:10:11:0.4377;2:561:447:42:30:0.7607;2:598:451:12:11:0.4534;7:496:442:17:18:0.3057;7:624:399:67:79:0.7930,6,1:2:561:447:42:30;2:7:624:399:67:79;7:2:520:448:10:11;9:2:598:451:12:11;10:7:496:442:17:18;11:2:136:449:112:41,1,SAFE,inf
55,0,6,2:87:449:129:44:0.7402;2:520:447:10:12:0.3867;2:561:446:41:31:0.7505;2:598:450:12:12:0.4207;7:495:442:14:18:0.2830;7:624:397:69:80:0.7827,6,1:2:561:446:41:31;2:7:624:397:69:80;7:2:520:447:10:12;9:2:598:450:12:12;10:7:495:442:14:18;11:2:87:449:129:44,1,SAFE,inf
56,0,6,2:24:449:155:50:0.7021;2:519:447:11:13:0.3398;2:561:446:41:31:0.7661;2:598:451:12:11:0.3831;7:494:442:16:18:0.2878;7:625:396:70:81:0.7798,6,1:2:561:446:41:31;2:7:625:396:70:81;7:2:519:447:11:13;9:2:598:451:12:11;10:7:494:442:16:18;11:2:24:449:155:50,1,SAFE,inf
57,0,5,2:0:447:135:52:0.8042;2:561:446:41:31:0.7661;2:598:450:12:11:0.4824;7:492:441:18:19:0.2407;7:625:395:71:83:0.7241,5,1:2:561:446:41:31;2:7:625:395:71:83;9:2:598:450:12:11;10:7:492:441:18:19;11:2:0:447:135:52,1,SAFE,23.744
58,0,5,2:0:446:77:55:0.7231;2:561:446:41:30:0.7520;2:597:450:13:11:0.4961;7:491:441:16:19:0.2568;7:625:395:73:82:0.7925,5,1:2:561:446:41:30;2:7:625:395:73:82;9:2:597:450:13:11;10:7:491:441:16:19;11:2:0:446:77:55,1,SAFE,inf
59,0,4,2:561:446:41:30:0.7798;2:597:450:14:11:0.5117;7:490:441:16:19:0.3831;7:626:394:73:83:0.7671,4,1:2:561:446:41:30;2:7:626:394:73:83;9:2:597:450:14:11;10:7:490:441:16:19,1,SAFE,inf
60,0,4,2:562:445:40:31:0.7881;2:598:450:13:11:0.4495;7:489:440:19:20:0.3811;7:626:392:74:85:0.8374,4,1:2:562:445:40:31;2:7:626:392:74:85;9:2:598:450:13:11;10:7:489:440:19:20,1,SAFE,inf
61,0,4,2:562:445:40:31:0.7969;2:597:449:14:12:0.4902;7:488:440:20:19:0.3208;7:627:391:74:86:0.8418,4,1:2:562:445:40:31;2:7:627:391:74:86;9:2:597:449:14:12;10:7:488:440:20:19,1,SAFE,inf
62,0,4,2:562:445:40:30:0.7593;2:598:449:13:12:0.4824;7:486:440:21:20:0.3088;7:627:391:77:86:0.8198,4,1:2:562:445:40:30;2:7:627:391:77:86;9:2:598:449:13:12;10:7:486:440:21:20,1,SAFE,inf
63,0,4,2:563:445:39:30:0.7280;2:597:449:15:12:0.5410;7:485:440:21:20:0.4033;7:628:391:77:87:0.7842,4,1:2:563:445:39:30;2:7:628:391:77:87;9:2:597:449:15:12;10:7:485:440:21:20,1,SAFE,inf
64,0,4,2:564:445:38:31:0.7563;2:597:449:15:13:0.5000;7:483:440:17:21:0.4524;7:628:390:80:88:0.8394,4,1:2:564:445:38:31;2:7:628:390:80:88;9:2:597:449:15:13;10:7:483:440:17:21,1,SAFE,inf
65,0,5,0:515:441:11:19:0.1285;2:564:445:39:31:0.7520;2:597:449:15:13:0.4321;7:482:440:20:20:0.5186;7:628:389:82:90:0.8496,4,1:2:564:445:39:31;2:7:628:389:82:90;9:2:597:449:15:13;10:7:482:440:20:20,1,SAFE,23.744
66,0,5,0:515:442:11:18:0.1101;2:564:445:39:30:0.7676;2:598:449:14:12:0.4263;7:481:439:24:22:0.5459;7:628:387:84:92:0.8691,4,1:2:564:445:39:30;2:7:628:387:84:92;9:2:598:449:14:12;10:7:481:439:24:22,1,SAFE,inf
67,0,4,2:565:445:38:30:0.7578;2:598:450:14:11:0.4475;7:480:439:17:22:0.5449;7:629:387:85:93:0.8740,4,1:2:565:445:38:30;2:7:629:387:85:93;9:2:598:450:14:11;10:7:480:439:17:22,1,SAFE,inf
68,0,5,2:512:445:13:14:0.2598;2:565:445:38:30:0.7622;2:598:450:14:11:0.4263;7:478:439:26:22:0.5137;7:630:386:85:94:0.7925,4,1:2:565:445:38:30;2:7:630:386:85:94;9:2:598:450:14:11;10:7:478:439:26:22,1,SAFE,inf
69,0,4,2:565:446:38:29:0.7607;2:599:450:13:12:0.3140;7:476:439:26:22:0.5698;7:631:385:86:95:0.8257,4,1:2:565:446:38:29;2:7:631:385:86:95;9:2:599:450:13:12;10:7:476:439:26:22,1,SAFE,inf
70,0,4,2:565:445:38:31:0.7690;2:599:450:13:11:0.2705;7:475:439:19:23:0.4668;7:631:384:88:96:0.8208,4,1:2:565:445:38:31;2:7:631:384:88:96;9:2:599:450:13:11;10:7:475:439:19:23,1,SAFE,inf
71,0,4,2:565:445:38:30:0.7744;2:599:450:14:12:0.2705;7:474:439:17:22:0.4590;7:631:384:91:97:0.8457,4,1:2:565:445:38:30;2:7:631:384:91:97;9:2:599:450:14:12;10:7:474:439:17:22,1,SAFE,inf
72,0,4,2:565:446:38:29:0.7705;2:600:450:13:12:0.2480;7:472:439:23:23:0.5566;7:632:383:91:98:0.8623,4,1:2:565:446:38:29;2:7:632:383:91:98;9:2:600:450:13:12;10:7:472:439:23:23,1,SAFE,inf
73,0,4,2:511:443:14:18:0.1147;2:565:446:39:31:0.7744;7:470:439:18:22:0.5371;7:632:382:94:99:0.8398,3,1:2:565:446:39:31;2:7:632:382:94:99;10:7:470:439:18:22,1,SAFE,inf
74,0,5,2:508:446:14:14:0.2959;2:566:446:38:32:0.7812;7:467:438:29:25:0.4763;7:597:425:42:50:0.1561;7:631:380:98:102:0.8398,3,1:2:566:446:38:32;2:7:631:380:98:102;10:7:467:438:29:25,1,SAFE,inf
75,0,5,2:566:446:38:32:0.7969;7:466:438:28:25:0.4392;7:507:443:16:17:0.2673;7:597:425:43:49:0.2095;7:633:379:98:104:0.8491,3,1:2:566:446:38:32;2:7:633:379:98:104;10:7:466:438:28:25,1,SAFE,21.235
76,0,5,2:567:445:37:30:0.7905;7:465:437:26:26:0.4717;7:506:442:17:18:0.3208;7:598:424:42:38:0.1848;7:635:378:98:104:0.8560,3,1:2:567:445:37:30;2:7:635:378:98:104;10:7:465:437:26:26,1,SAFE,19.584
77,0,5,2:567:445:38:30:0.7881;2:602:451:12:11:0.2134;7:462:438:22:24:0.4016;7:506:442:16:18:0.2629;7:637:376:99:106:0.8613,3,1:2:567:445:38:30;2:7:637:376:99:106;10:7:462:438:22:24,1,SAFE,32.824
78,0,5,2:540:448:13:10:0.2323;2:566:446:40:32:0.8042;2:602:451:12:11:0.2213;7:460:438:19:24:0.4131;7:637:376:102:107:0.8501,3,1:2:566:446:40:32;2:7:637:376:102:107;10:7:460:438:19:24,1,SAFE,17.175
79,0,6,2:504:448:13:12:0.2120;2:542:448:11:10:0.2043;2:567:445:38:30:0.8198;2:603:451:11:12:0.2281;7:458:437:29:26:0.4929;7:638:375:104:109:0.8730,3,1:2:567:445:38:30;2:7:638:375:104:109;10:7:458:437:29:26,1,SAFE,17.008
80,0,5,2:541:448:12:10:0.2480;2:566:446:41:31:0.8164;2:603:450:12:12:0.2629;7:455:437:35:26:0.5024;7:639:373:105:110:0.8740,4,1:2:566:446:41:31;2:7:639:373:105:110;10:7:455:437:35:26;12:2:603:450:12:12,1,SAFE,11.436
81,0,7,2:542:448:11:10:0.2069;2:567:446:40:31:0.8008;2:603:450:11:12:0.2394;5:502:441:17:19:0.2407;7:452:436:33:27:0.5190;7:469:434:19:28:0.2186;7:640:373:107:110:0.8550,3,1:2:567:446:40:31;2:7:640:373:107:110;10:7:452:436:33:27,1,SAFE,11.361
82,0,6,2:541:448:12:10:0.2255;2:567:446:40:31:0.8066;2:603:451:11:11:0.2351;7:449:435:30:29:0.5464;7:468:434:18:29:0.2554;7:640:371:110:115:0.8579,3,1:2:567:446:40:31;2:7:640:371:110:115;10:7:449:435:30:29,1,SAFE,11.754
83,0,6,2:567:446:40:31:0.7920;5:500:440:18:20:0.3721;7:447:436:24:28:0.5776;7:465:434:19:29:0.3667;7:600:424:45:38:0.1097;7:640:370:113:117:0.8569,3,1:2:567:446:40:31;2:7:640:370:113:117;10:7:447:436:24:28,1,SAFE,12.717
84,0,4,2:568:446:39:31:0.7773;5:499:440:16:20:0.2991;7:445:433:38:31:0.6636;7:642:369:113:118:0.8687,3,1:2:568:446:39:31;2:7:642:369:113:118;10:7:445:433:38:31,1,SAFE,25.222
85,0,4,2:568:446:39:31:0.7891;5:498:440:17:20:0.3630;7:442:433:39:32:0.6772;7:642:368:115:119:0.8809,4,1:2:568:446:39:31;2:7:642:368:115:119;10:7:442:433:39:32;13:5:498:440:17:20,1,SAFE,19.751
86,0,4,2:568:446:40:31:0.7744;5:497:440:19:20:0.3486;7:439:433:40:32:0.7422;7:643:366:119:122:0.9019,4,1:2:568:446:40:31;2:7:643:366:119:122;10:7:439:433:40:32;13:5:497:440:19:20,1,SAFE,29.820
87,0,4,2:569:446:39:31:0.7661;7:436:433:42:32:0.7725;7:495:440:20:20:0.3308;7:645:363:120:126:0.9097,4,1:2:569:446:39:31;2:7:645:363:120:126;10:7:436:433:42:32;13:7:495:440:20:20,1,SAFE,inf
88,0,4,2:569:446:39:31:0.7388;5:495:439:20:21:0.4570;7:432:431:44:34:0.7935;7:645:361:124:129:0.9141,4,1:2:569:446:39:31;2:7:645:361:124:129;10:7:432:431:44:34;13:5:495:439:20:21,1,SAFE,inf
89,0,4,2:569:446:39:31:0.7563;5:494:439:21:21:0.5176;7:429:431:45:35:0.6958;7:646:360:128:130:0.9155,4,1:2:569:446:39:31;2:7:646:360:128:130;10:7:429:431:45:35;13:5:494:439:21:21,1,SAFE,inf
90,0,4,2:569:446:39:31:0.7734;5:492:439:23:21:0.4534;7:425:430:47:36:0.8057;7:647:359:130:132:0.9072,4,1:2:569:446:39:31;2:7:647:359:130:132;10:7:425:430:47:36;13:5:492:439:23:21,1,SAFE,23.434
91,0,5,2:569:446:40:31:0.7866;2:606:450:9:12:0.2766;5:491:439:23:21:0.3774;7:421:429:50:37:0.7183;7:646:356:136:134:0.9238,4,1:2:569:446:40:31;2:7:646:356:136:134;10:7:421:429:50:37;13:5:491:439:23:21,1,SAFE,46.026
92,0,5,2:570:447:39:30:0.7788;2:606:450:9:13:0.2705;5:490:439:22:21:0.5391;7:418:430:49:37:0.7715;7:647:354:138:137:0.9087,4,1:2:570:447:39:30;2:7:647:354:138:137;10:7:418:430:49:37;13:5:490:439:22:21,1,SAFE,inf
93,0,5,2:570:447:39:30:0.7993;2:607:450:9:13:0.2281;5:489:439:23:21:0.4727;7:414:429:51:39:0.8086;7:648:353:138:139:0.9087,4,1:2:570:447:39:30;2:7:648:353:138:139;10:7:414:429:51:39;13:5:489:439:23:21,1,SAFE,inf
94,0,6,2:542:448:11:10:0.2268;2:570:446:40:30:0.8198;2:607:450:9:13:0.2598;5:487:438:24:22:0.5430;7:409:429:54:38:0.8164;7:647:350:148:141:0.9404,4,1:2:570:446:40:30;2:7:647:350:148:141;10:7:409:429:54:38;13:5:487:438:24:22,1,SAFE,inf
95,0,5,2:570:446:40:31:0.8164;2:607:450:9:13:0.2991;5:487:438:23:22:0.4590;7:403:428:56:39:0.7583;7:649:347:151:146:0.9497,4,1:2:570:446:40:31;2:7:649:347:151:146;10:7:403:428:56:39;13:5:487:438:23:22,1,SAFE,inf
96,0,5,2:570:446:40:31:0.8081;2:607:450:9:14:0.2268;5:484:438:25:22:0.5850;7:399:427:58:41:0.7109;7:651:346:154:147:0.9448,4,1:2:570:446:40:31;2:7:651:346:154:147;10:7:399:427:58:41;13:5:484:438:25:22,1,SAFE,inf
97,0,5,2:539:448:12:10:0.2407;2:570:446:40:31:0.8174;5:483:438:25:22:0.5000;7:394:426:59:43:0.7422;7:649:345:161:149:0.9448,4,1:2:570:446:40:31;2:7:649:345:161:149;10:7:394:426:59:43;13:5:483:438:25:22,1,SAFE,inf
98,0,5,2:539:448:11:11:0.2186;2:570:446:40:31:0.8130;5:480:437:27:24:0.4358;7:387:425:63:45:0.8013;7:650:342:165:153:0.9463,4,1:2:570:446:40:31;2:7:650:342:165:153;10:7:387:425:63:45;13:5:480:437:27:24,1,SAFE,inf
99,0,4,2:570:445:40:32:0.7920;7:382:424:65:46:0.7637;7:479:437:27:24:0.5215;7:650:339:171:156:0.9521,4,1:2:570:445:40:32;2:7:650:339:171:156;10:7:382:424:65:46;13:7:479:437:27:24,1,SAFE,inf
100,0,4,2:571:445:39:32:0.7622;7:376:424:68:47:0.7871;7:478:437:27:24:0.6187;7:651:337:175:160:0.9487,4,1:2:571:445:39:32;2:7:651:337:175:160;10:7:376:424:68:47;13:7:478:437:27:24,1,SAFE,22.636
101,0,4,2:571:445:39:32:0.7417;7:369:423:71:48:0.8311;7:476:437:27:25:0.6187;7:652:334:180:164:0.9365,4,1:2:571:445:39:32;2:7:652:334:180:164;10:7:369:423:71:48;13:7:476:437:27:25,1,SAFE,13.947
102,0,4,2:571:445:39:32:0.7402;7:362:421:74:50:0.8110;7:474:437:28:25:0.4844;7:652:331:188:169:0.9316,4,1:2:571:445:39:32;2:7:652:331:188:169;10:7:362:421:74:50;13:7:474:437:28:25,1,SAFE,10.436
