frame,sceneChanged,numDetections,detections,numTracks,tracks,activeLeadId,riskLevel,ttc
555,0,4,0:1213:456:19:63:0.1263;2:568:449:34:25:0.7041;2:656:446:27:26:0.1272;7:485:442:28:22:0.2495,1,38:2:568:449:34:25,38,SAFE,inf
556,0,3,2:568:450:34:25:0.6678;2:656:446:29:26:0.1927;7:484:442:24:22:0.2371,1,38:2:568:450:34:25,38,SAFE,inf
557,0,2,2:568:450:34:25:0.5958;2:657:447:27:29:0.1579,1,38:2:568:450:34:25,38,SAFE,inf
558,0,3,2:568:450:34:25:0.6323;2:658:445:29:28:0.2262;7:482:442:24:23:0.3346,1,38:2:568:450:34:25,38,SAFE,inf
559,0,4,2:569:450:33:25:0.5720;2:658:445:29:30:0.1219;7:0:350:81:137:0.1287;7:481:442:23:23:0.2601,1,38:2:569:450:33:25,38,SAFE,inf
560,0,3,2:570:451:35:24:0.5909;2:658:444:32:31:0.2711;7:481:442:22:22:0.2988,2,38:2:570:451:35:24;47:7:481:442:22:22,38,SAFE,inf
561,0,2,2:570:450:34:25:0.6621;2:659:444:30:30:0.1363,1,38:2:570:450:34:25,38,SAFE,inf
562,0,2,2:571:450:32:25:0.4781;2:661:445:30:29:0.3081,1,38:2:571:450:32:25,38,SAFE,inf
563,0,2,2:571:451:33:24:0.5862;2:661:445:33:29:0.2803,1,38:2:571:451:33:24,38,SAFE,inf
564,0,3,2:571:451:34:24:0.6075;2:661:445:34:30:0.2775;7:226:400:76:71:0.1934,2,38:2:571:451:34:24;48:2:661:445:34:30,38,SAFE,inf
565,0,3,2:571:451:34:25:0.4199;2:662:446:33:29:0.4072;7:475:442:23:24:0.2145,2,38:2:571:451:34:25;48:2:662:446:33:29,38,SAFE,inf
566,0,3,2:572:451:33:24:0.5151;2:663:446:33:28:0.4864;7:474:442:24:25:0.2555,3,38:2:572:451:33:24;47:7:474:442:24:25;48:2:663:446:33:28,38,SAFE,inf
567,0,4,0:890:533:68:72:0.1017;2:572:451:35:25:0.6946;2:664:446:34:29:0.5922;7:473:442:24:25:0.2772,3,38:2:572:451:35:25;47:7:473:442:24:25;48:2:664:446:34:29,38,SAFE,inf
568,0,4,2:572:452:36:23:0.7686;2:665:447:34:28:0.5524;7:0:325:204:148:0.1843;7:472:443:24:24:0.2477,3,38:2:572:452:36:23;47:7:472:443:24:24;48:2:665:447:34:28,38,SAFE,inf
569,0,4,2:469:440:27:27:0.2457;2:572:452:36:24:0.6688;2:666:445:35:31:0.4835;7:0:326:201:144:0.2467,3,38:2:572:452:36:24;47:2:469:440:27:27;48:2:666:445:35:31,38,SAFE,inf
570,0,4,2:573:452:36:24:0.6250;2:668:446:34:31:0.3746;7:1:326:197:147:0.2198;7:469:444:26:24:0.2761,3,38:2:573:452:36:24;47:7:469:444:26:24;48:2:668:446:34:31,38,SAFE,inf
571,0,5,2:574:452:35:24:0.5476;2:670:446:33:30:0.3665;7:1:327:191:146:0.2448;7:127:395:144:84:0.1437;7:469:443:27:25:0.3005,3,38:2:574:452:35:24;47:7:469:443:27:25;48:2:670:446:33:30,38,SAFE,inf
572,0,5,2:121:447:96:34:0.1225;2:574:452:36:24:0.7652;2:671:445:34:31:0.3792;7:180:396:87:82:0.1751;7:450:442:46:27:0.3505,3,38:2:574:452:36:24;47:7:450:442:46:27;48:2:671:445:34:31,38,SAFE,inf
573,0,5,2:576:452:34:24:0.6719;2:671:446:37:30:0.3610;7:0:328:186:150:0.2535;7:117:394:145:87:0.1481;7:466:443:31:25:0.3244,3,38:2:576:452:34:24;47:7:466:443:31:25;48:2:671:446:37:30,38,SAFE,inf
574,0,6,2:109:447:94:36:0.1324;2:576:452:35:26:0.6291;2:672:445:37:31:0.2031;7:1:328:181:149:0.4391;7:299:412:60:60:0.1545;7:447:442:50:28:0.3012,3,38:2:576:452:35:26;47:7:447:442:50:28;48:2:672:445:37:31,38,SAFE,inf
575,1,2,2:555:407:56:49:0.8446;5:639:355:100:97:0.3081,0,,-1,NONE,inf
576,0,2,2:555:407:56:49:0.8659;5:639:354:102:99:0.2989,0,,-1,NONE,inf
577,0,1,2:555:408:56:48:0.8300,1,49:2:555:408:56:48,-1,NONE,inf
578,0,1,2:554:408:57:48:0.8396,1,49:2:554:408:57:48,-1,NONE,inf
579,0,2,2:555:408:56:48:0.8414;5:640:352:104:102:0.2792,1,49:2:555:408:56:48,-1,NONE,inf
580,0,1,2:555:408:57:48:0.8572,1,49:2:555:408:57:48,-1,NONE,inf
581,0,2,2:555:408:57:49:0.8691;5:640:352:107:103:0.2765,1,49:2:555:408:57:49,-1,NONE,inf
582,0,2,2:555:408:57:49:0.8766;5:640:351:108:104:0.3645,1,49:2:555:408:57:49,-1,NONE,inf
583,0,2,2:555:408:57:49:0.8705;5:640:351:110:104:0.4682,1,49:2:555:408:57:49,-1,NONE,inf
584,0,2,2:555:408:57:49:0.8675;5:641:351:110:104:0.5599,2,49:2:555:408:57:49;50:5:641:351:110:104,-1,NONE,inf
585,0,2,2:555:408:57:49:0.8602;5:641:350:112:105:0.4453,2,49:2:555:408:57:49;50:5:641:350:112:105,-1,NONE,inf
586,0,2,2:555:408:57:49:0.8533;5:641:349:113:107:0.3416,2,49:2:555:408:57:49;50:5:641:349:113:107,-1,NONE,inf
587,0,2,2:555:409:57:49:0.8527;5:642:349:114:108:0.4239,2,49:2:555:409:57:49;50:5:642:349:114:108,-1,NONE,inf
588,0,2,2:555:409:57:49:0.8504;5:642:348:116:109:0.4322,2,49:2:555:409:57:49;50:5:642:348:116:109,-1,NONE,inf
589,0,2,2:555:409:57:49:0.8619;5:643:347:116:110:0.4253,2,49:2:555:409:57:49;50:5:643:347:116:110,-1,NONE,inf
590,0,2,2:555:408:57:50:0.8607;5:645:348:116:110:0.2778,2,49:2:555:408:57:50;50:5:645:348:116:110,-1,NONE,inf
591,0,2,2:555:408:58:50:0.8668;5:645:348:118:110:0.2657,2,49:2:555:408:58:50;50:5:645:348:118:110,-1,NONE,inf
592,0,2,2:555:407:57:50:0.8762;5:642:346:122:112:0.3793,2,49:2:555:407:57:50;50:5:642:346:122:112,-1,NONE,inf
593,0,2,2:555:408:57:50:0.8695;5:642:345:124:113:0.3523,2,49:2:555:408:57:50;50:5:642:345:124:113,-1,NONE,inf
594,0,2,2:555:408:58:50:0.8746;5:642:344:126:114:0.4516,2,49:2:555:408:58:50;50:5:642:344:126:114,-1,NONE,inf
595,0,2,2:555:408:58:50:0.8901;5:642:344:128:115:0.5189,2,49:2:555:408:58:50;50:5:642:344:128:115,-1,NONE,inf
596,0,2,2:555:408:58:50:0.8858;5:643:343:129:117:0.3681,2,49:2:555:408:58:50;50:5:643:343:129:117,-1,NONE,inf
597,0,2,2:555:409:58:50:0.8831;2:643:342:131:119:0.3594,2,49:2:555:409:58:50;50:2:643:342:131:119,-1,NONE,inf
598,0,2,2:555:409:59:50:0.8860;2:644:341:131:120:0.3902,2,49:2:555:409:59:50;50:2:644:341:131:120,-1,NONE,inf
599,0,2,2:555:409:58:50:0.8879;2:645:340:132:122:0.3946,2,49:2:555:409:58:50;50:2:645:340:132:122,-1,NONE,inf
600,0,2,2:556:409:58:50:0.8760;2:645:340:134:122:0.4198,2,49:2:556:409:58:50;50:2:645:340:134:122,-1,NONE,inf
601,0,3,2:556:410:57:50:0.8810;2:620:419:14:12:0.2304;5:645:339:137:124:0.4060,2,49:2:556:410:57:50;50:5:645:339:137:124,-1,NONE,inf
602,0,3,2:556:410:58:50:0.8770;2:619:419:16:12:0.2680;5:645:338:139:126:0.4560,2,49:2:556:410:58:50;50:5:645:338:139:126,-1,NONE,inf
603,0,3,2:556:409:58:51:0.8811;2:620:419:14:12:0.2189;5:645:337:141:128:0.3946,2,49:2:556:409:58:51;50:5:645:337:141:128,-1,NONE,inf
604,0,2,2:556:410:58:50:0.8523;5:645:336:144:129:0.3756,2,49:2:556:410:58:50;50:5:645:336:144:129,-1,NONE,inf
605,0,3,2:556:410:58:50:0.8528;2:620:419:15:12:0.3377;7:647:335:144:131:0.4393,2,49:2:556:410:58:50;50:7:647:335:144:131,-1,NONE,inf
606,0,3,2:556:410:58:50:0.8488;2:621:420:14:11:0.2976;7:648:334:146:133:0.3110,2,49:2:556:410:58:50;50:7:648:334:146:133,-1,NONE,inf
607,0,3,2:556:410:58:50:0.8124;2:620:420:15:11:0.4687;7:650:333:147:134:0.3912,3,49:2:556:410:58:50;50:7:650:333:147:134;51:2:620:420:15:11,-1,NONE,inf
608,0,2,2:556:409:58:51:0.8736;2:620:419:15:12:0.4614,2,49:2:556:409:58:51;51:2:620:419:15:12,-1,NONE,inf
609,0,3,2:556:409:59:51:0.8862;2:620:419:16:12:0.4575;5:651:331:151:137:0.4518,3,49:2:556:409:59:51;50:5:651:331:151:137;51:2:620:419:16:12,-1,NONE,inf
610,0,3,2:556:408:59:52:0.8712;2:620:419:15:11:0.3797;5:651:330:154:138:0.5252,3,49:2:556:408:59:52;50:5:651:330:154:138;51:2:620:419:15:11,-1,NONE,inf
611,0,3,2:556:408:59:52:0.8564;2:621:419:14:11:0.2398;5:652:329:155:139:0.4359,3,49:2:556:408:59:52;50:5:652:329:155:139;51:2:621:419:14:11,-1,NONE,inf
612,0,3,2:556:408:59:52:0.8414;2:621:419:14:11:0.2849;5:653:328:157:140:0.5976,3,49:2:556:408:59:52;50:5:653:328:157:140;51:2:621:419:14:11,-1,NONE,inf
613,0,2,2:557:408:59:51:0.8420;5:653:327:160:141:0.4745,2,49:2:557:408:59:51;50:5:653:327:160:141,-1,NONE,inf
614,0,3,2:557:408:59:51:0.8372;2:621:419:15:11:0.2356;5:653:326:163:141:0.6785,2,49:2:557:408:59:51;50:5:653:326:163:141,-1,NONE,inf
615,0,3,2:557:408:59:51:0.8531;2:621:419:15:11:0.2248;5:655:324:164:144:0.5480,2,49:2:557:408:59:51;50:5:655:324:164:144,-1,NONE,inf
616,0,2,2:558:408:59:52:0.8828;5:655:323:167:145:0.4483,2,49:2:558:408:59:52;50:5:655:323:167:145,-1,NONE,inf
617,0,1,2:558:408:59:52:0.8846,1,49:2:558:408:59:52,-1,NONE,inf
618,0,1,2:558:408:59:52:0.8938,1,49:2:558:408:59:52,-1,NONE,inf
619,0,2,2:558:408:60:53:0.8915;5:658:320:176:152:0.4215,2,49:2:558:408:60:53;50:5:658:320:176:152,-1,NONE,inf
620,0,3,2:558:408:60:53:0.8930;2:622:419:16:12:0.2057;5:657:319:181:153:0.3273,2,49:2:558:408:60:53;50:5:657:319:181:153,-1,NONE,inf
621,0,3,2:558:408:60:53:0.8731;2:623:420:16:11:0.2112;7:658:317:183:156:0.2161,2,49:2:558:408:60:53;50:7:658:317:183:156,-1,NONE,inf
622,0,3,2:559:408:59:53:0.8692;2:622:420:17:11:0.2659;5:658:315:186:158:0.3323,3,49:2:559:408:59:53;50:5:658:315:186:158;51:2:622:420:17:11,-1,NONE,inf
623,0,3,2:559:408:59:53:0.8451;2:622:420:17:11:0.3178;5:659:313:189:161:0.3269,3,49:2:559:408:59:53;50:5:659:313:189:161;51:2:622:420:17:11,-1,NONE,inf
624,0,3,2:559:408:59:53:0.8739;2:622:420:17:11:0.3506;5:661:312:192:162:0.3616,3,49:2:559:408:59:53;50:5:661:312:192:162;51:2:622:420:17:11,-1,NONE,inf
625,0,3,2:559:407:60:53:0.8684;2:622:420:17:10:0.3286;5:661:310:196:165:0.2971,3,49:2:559:407:60:53;50:5:661:310:196:165;51:2:622:420:17:10,-1,NONE,inf
626,0,3,2:560:408:60:52:0.8707;2:622:420:17:10:0.3090;7:662:309:199:166:0.5328,3,49:2:560:408:60:52;50:7:662:309:199:166;51:2:622:420:17:10,-1,NONE,inf
627,0,3,2:560:407:61:53:0.8451;2:623:420:16:10:0.2407;5:664:308:204:168:0.5370,3,49:2:560:407:61:53;50:5:664:308:204:168;51:2:623:420:16:10,-1,NONE,inf
628,0,2,2:561:407:61:53:0.8439;5:664:305:208:170:0.6845,2,49:2:561:407:61:53;50:5:664:305:208:170,-1,NONE,inf
629,0,3,2:562:407:60:53:0.8591;2:622:419:18:11:0.2059;5:670:304:208:173:0.4804,2,49:2:562:407:60:53;50:5:670:304:208:173,-1,NONE,inf
630,0,3,2:563:407:60:53:0.8475;2:623:419:17:11:0.3002;7:667:301:216:177:0.3291,3,49:2:563:407:60:53;50:7:667:301:216:177;51:2:623:419:17:11,-1,NONE,inf
631,0,3,2:563:407:60:53:0.8528;2:624:419:16:11:0.2640;5:672:301:215:178:0.3695,3,49:2:563:407:60:53;50:5:672:301:215:178;51:2:624:419:16:11,-1,NONE,inf
632,0,3,2:563:407:60:53:0.8467;2:625:420:15:10:0.2155;5:669:297:225:182:0.5228,3,49:2:563:407:60:53;50:5:669:297:225:182;51:2:625:420:15:10,-1,NONE,inf
633,0,2,2:563:407:60:53:0.8570;5:673:297:227:182:0.5734,2,49:2:563:407:60:53;50:5:673:297:227:182,-1,NONE,inf
634,0,2,2:563:407:61:53:0.8583;5:672:293:233:187:0.6625,2,49:2:563:407:61:53;50:5:672:293:233:187,-1,NONE,inf
635,0,3,2:564:407:60:53:0.8408;2:625:419:16:10:0.2501;5:673:289:238:192:0.4791,3,49:2:564:407:60:53;50:5:673:289:238:192;51:2:625:419:16:10,-1,NONE,inf
636,0,3,2:564:407:61:53:0.8555;2:625:419:16:10:0.2429;5:672:288:247:194:0.7456,3,49:2:564:407:61:53;50:5:672:288:247:194;51:2:625:419:16:10,-1,NONE,inf
637,0,2,2:564:407:62:54:0.8660;5:673:285:252:200:0.3677,2,49:2:564:407:62:54;50:5:673:285:252:200,-1,NONE,inf
638,0,2,2:564:407:63:54:0.8700;7:674:284:259:202:0.5363,2,49:2:564:407:63:54;50:7:674:284:259:202,-1,NONE,inf
639,0,2,2:565:407:62:54:0.8758;7:675:282:263:208:0.3994,2,49:2:565:407:62:54;50:7:675:282:263:208,-1,NONE,inf
640,0,2,2:565:407:62:54:0.8631;7:676:280:272:210:0.5576,2,49:2:565:407:62:54;50:7:676:280:272:210,-1,NONE,inf
641,0,2,2:565:407:62:54:0.8719;7:677:276:277:215:0.5515,2,49:2:565:407:62:54;50:7:677:276:277:215,-1,NONE,inf
642,0,2,2:565:408:63:54:0.8687;7:678:275:281:218:0.5977,2,49:2:565:408:63:54;50:7:678:275:281:218,-1,NONE,inf
643,0,2,2:566:408:62:54:0.8687;7:679:275:280:219:0.8619,2,49:2:566:408:62:54;50:7:679:275:280:219,-1,NONE,inf
644,0,2,2:565:408:63:54:0.8634;7:680:275:279:219:0.7187,2,49:2:565:408:63:54;50:7:680:275:279:219,-1,NONE,inf
645,0,2,2:566:409:62:53:0.8772;7:681:275:278:220:0.7931,2,49:2:566:409:62:53;50:7:681:275:278:220,-1,NONE,inf
646,0,2,2:566:409:63:54:0.8708;7:682:275:277:223:0.8707,2,49:2:566:409:63:54;50:7:682:275:277:223,-1,NONE,inf
647,0,2,2:566:409:63:54:0.8611;7:683:275:276:225:0.8624,2,49:2:566:409:63:54;50:7:683:275:276:225,-1,NONE,inf
648,0,2,2:566:409:63:54:0.8693;7:684:275:275:226:0.8410,2,49:2:566:409:63:54;50:7:684:275:275:226,-1,NONE,inf
649,0,2,2:566:408:63:55:0.8565;7:685:275:274:227:0.8782,2,49:2:566:408:63:55;50:7:685:275:274:227,-1,NONE,inf
650,0,2,2:566:409:63:55:0.8451;7:686:275:273:228:0.8625,2,49:2:566:409:63:55;50:7:686:275:273:228,-1,NONE,inf
651,0,2,2:566:409:63:54:0.8030;7:686:275:273:224:0.8697,2,49:2:566:409:63:54;50:7:686:275:273:224,-1,NONE,inf
652,0,2,0:781:418:32:77:0.1424;2:566:408:63:55:0.7913,1,49:2:566:408:63:55,-1,NONE,inf
653,0,2,2:566:408:63:55:0.8227;7:688:275:271:228:0.6612,2,49:2:566:408:63:55;50:7:688:275:271:228,-1,NONE,inf
654,0,2,2:566:408:63:55:0.8020;7:688:274:271:233:0.8336,2,49:2:566:408:63:55;50:7:688:274:271:233,-1,NONE,inf
655,0,2,2:566:407:64:56:0.7889;7:691:274:268:231:0.6539,2,49:2:566:407:64:56;50:7:691:274:268:231,-1,NONE,inf
656,0,2,2:565:407:65:56:0.7819;7:692:274:267:234:0.6393,2,49:2:565:407:65:56;50:7:692:274:267:234,-1,NONE,inf
657,0,2,2:565:407:64:57:0.7968;7:692:275:267:232:0.5340,2,49:2:565:407:64:57;50:7:692:275:267:232,-1,NONE,inf
658,0,2,2:565:407:64:57:0.8002;7:694:275:265:236:0.6456,2,49:2:565:407:64:57;50:7:694:275:265:236,-1,NONE,inf
659,0,2,2:565:406:65:58:0.8063;7:695:274:264:240:0.7898,2,49:2:565:406:65:58;50:7:695:274:264:240,-1,NONE,inf
660,0,2,2:564:407:65:58:0.8506;7:696:275:263:242:0.8251,2,49:2:564:407:65:58;50:7:696:275:263:242,-1,NONE,inf
661,0,2,2:564:406:65:59:0.8412;7:697:275:262:243:0.7880,2,49:2:564:406:65:59;50:7:697:275:262:243,-1,NONE,inf
662,0,2,2:564:406:65:58:0.8498;7:698:274:261:247:0.8350,2,49:2:564:406:65:58;50:7:698:274:261:247,-1,NONE,inf
663,0,2,2:564:407:65:58:0.8617;7:698:274:261:246:0.8723,2,49:2:564:407:65:58;50:7:698:274:261:246,-1,NONE,inf
664,0,2,2:563:406:66:59:0.8550;7:699:274:260:248:0.5620,2,49:2:563:406:66:59;50:7:699:274:260:248,-1,NONE,inf
665,0,1,2:563:406:66:60:0.8529,1,49:2:563:406:66:60,-1,NONE,inf
666,0,2,2:563:406:65:59:0.8629;7:703:276:256:250:0.7643,2,49:2:563:406:65:59;50:7:703:276:256:250,-1,NONE,inf
667,0,2,2:562:406:66:59:0.8586;7:703:275:256:251:0.6990,2,49:2:562:406:66:59;50:7:703:275:256:251,-1,NONE,inf
668,0,2,2:562:406:66:59:0.8550;7:704:275:255:252:0.6605,2,49:2:562:406:66:59;50:7:704:275:255:252,-1,NONE,inf
669,0,2,2:561:405:67:60:0.8575;7:705:275:254:252:0.6326,2,49:2:561:405:67:60;50:7:705:275:254:252,-1,NONE,inf
670,0,2,2:560:406:68:60:0.8488;7:706:275:253:252:0.7323,2,49:2:560:406:68:60;50:7:706:275:253:252,-1,NONE,inf
671,0,2,2:560:406:68:60:0.8613;7:707:275:252:253:0.6420,2,49:2:560:406:68:60;50:7:707:275:252:253,-1,NONE,inf
672,0,2,2:559:405:69:61:0.8531;7:711:3:568:593:0.7809,2,49:2:559:405:69:61;50:7:711:3:568:593,-1,NONE,inf
673,0,2,2:559:405:69:61:0.8572;7:710:275:249:252:0.7167,2,49:2:559:405:69:61;50:7:710:275:249:252,-1,NONE,inf
674,0,2,2:559:405:68:61:0.8678;7:713:275:246:251:0.8230,2,49:2:559:405:68:61;50:7:713:275:246:251,-1,NONE,inf
675,0,2,2:559:405:68:61:0.8751;7:715:276:244:251:0.8822,2,49:2:559:405:68:61;50:7:715:276:244:251,-1,NONE,inf
676,0,2,2:558:404:69:61:0.8719;7:717:276:242:252:0.8656,2,49:2:558:404:69:61;50:7:717:276:242:252,-1,NONE,inf
677,0,2,2:558:404:69:61:0.8697;7:718:275:241:252:0.7954,2,49:2:558:404:69:61;50:7:718:275:241:252,-1,NONE,inf
678,0,2,2:557:404:70:62:0.8599;7:719:275:240:252:0.8592,2,49:2:557:404:70:62;50:7:719:275:240:252,-1,NONE,inf
679,0,2,2:557:404:70:62:0.8571;7:720:275:239:251:0.8273,2,49:2:557:404:70:62;50:7:720:275:239:251,-1,NONE,inf
680,0,2,2:557:404:70:63:0.8571;7:722:275:237:253:0.8449,2,49:2:557:404:70:63;50:7:722:275:237:253,-1,NONE,inf
681,0,2,2:556:405:71:62:0.8539;7:725:274:234:253:0.8447,2,49:2:556:405:71:62;50:7:725:274:234:253,-1,NONE,inf
682,0,2,2:556:405:71:62:0.8468;7:725:274:234:253:0.8833,2,49:2:556:405:71:62;50:7:725:274:234:253,-1,NONE,inf
683,0,2,2:556:405:70:62:0.8423;7:728:275:231:251:0.8661,2,49:2:556:405:70:62;50:7:728:275:231:251,-1,NONE,inf
684,0,2,2:556:405:71:63:0.8536;7:729:275:230:252:0.8766,2,49:2:556:405:71:63;50:7:729:275:230:252,-1,NONE,inf
685,0,2,2:555:405:72:63:0.8580;7:731:275:228:254:0.8708,2,49:2:555:405:72:63;50:7:731:275:228:254,-1,NONE,inf
686,0,2,2:555:405:72:63:0.8568;7:734:275:225:254:0.8844,2,49:2:555:405:72:63;50:7:734:275:225:254,-1,NONE,inf
687,0,2,2:555:404:72:64:0.8520;7:736:275:223:253:0.8783,2,49:2:555:404:72:64;50:7:736:275:223:253,-1,NONE,inf
688,0,2,2:554:404:73:64:0.8458;7:739:275:220:251:0.8859,2,49:2:554:404:73:64;50:7:739:275:220:251,-1,NONE,inf
689,0,2,2:554:404:73:64:0.8400;7:742:275:217:251:0.8738,2,49:2:554:404:73:64;50:7:742:275:217:251,-1,NONE,inf
690,0,2,2:554:404:73:64:0.8389;7:745:275:214:249:0.9039,2,49:2:554:404:73:64;50:7:745:275:214:249,-1,NONE,inf
691,0,2,2:554:404:73:64:0.8412;7:748:275:211:249:0.9000,2,49:2:554:404:73:64;50:7:748:275:211:249,-1,NONE,inf
692,0,2,2:554:404:73:64:0.8440;7:751:276:208:250:0.8954,2,49:2:554:404:73:64;50:7:751:276:208:250,-1,NONE,inf
693,0,2,2:554:404:73:65:0.8435;7:753:275:206:250:0.8952,2,49:2:554:404:73:65;50:7:753:275:206:250,-1,NONE,inf
694,0,2,2:554:403:73:65:0.8366;7:755:275:204:253:0.8977,2,49:2:554:403:73:65;50:7:755:275:204:253,49,SAFE,10.586
695,0,2,2:554:403:74:65:0.8396;7:759:275:200:254:0.9280,2,49:2:554:403:74:65;50:7:759:275:200:254,49,SAFE,9.415
696,0,2,2:554:403:74:65:0.8413;7:763:275:196:255:0.9167,2,49:2:554:403:74:65;50:7:763:275:196:255,49,SAFE,9.909
697,0,2,2:554:403:75:65:0.8416;7:767:276:192:254:0.8850,2,49:2:554:403:75:65;50:7:767:276:192:254,49,SAFE,11.042
698,0,2,2:554:403:75:65:0.8606;7:772:275:187:255:0.8801,2,49:2:554:403:75:65;50:7:772:275:187:255,49,SAFE,13.307
699,0,2,2:554:403:76:65:0.8471;7:776:275:183:253:0.9176,2,49:2:554:403:76:65;50:7:776:275:183:253,49,SAFE,14.624
700,0,2,2:554:403:76:65:0.8504;7:780:275:179:243:0.9078,2,49:2:554:403:76:65;50:7:780:275:179:243,49,SAFE,17.163
701,0,2,2:554:403:76:65:0.8581;7:788:275:171:249:0.9351,2,49:2:554:403:76:65;50:7:788:275:171:249,49,SAFE,22.318
702,0,2,2:554:404:77:65:0.8643;7:790:274:169:251:0.9213,2,49:2:554:404:77:65;50:7:790:274:169:251,49,SAFE,24.104
703,0,2,2:555:404:76:65:0.8668;7:794:274:165:252:0.9283,2,49:2:555:404:76:65;50:7:794:274:165:252,49,SAFE,27.390
704,0,2,2:556:404:76:67:0.8734;7:799:275:160:252:0.9105,2,49:2:556:404:76:67;50:7:799:275:160:252,49,SAFE,19.020
705,0,2,2:556:404:77:67:0.8717;7:807:274:152:254:0.8358,2,49:2:556:404:77:67;50:7:807:274:152:254,49,SAFE,15.688
706,0,2,2:556:405:78:66:0.8698;7:812:274:147:255:0.8868,2,49:2:556:405:78:66;50:7:812:274:147:255,49,SAFE,17.025
707,0,2,2:556:405:79:66:0.8788;7:823:274:136:256:0.8369,2,49:2:556:405:79:66;50:7:823:274:136:256,49,SAFE,19.826
708,0,2,2:557:405:79:68:0.8850;7:828:274:131:256:0.8371,2,49:2:557:405:79:68;50:7:828:274:131:256,49,SAFE,13.425
709,0,2,2:557:405:80:68:0.8803;7:834:0:445:641:0.8727,2,49:2:557:405:80:68;50:7:834:0:445:641,49,SAFE,10.671
710,0,2,2:557:405:81:69:0.8823;7:840:1:439:624:0.8780,2,49:2:557:405:81:69;50:7:840:1:439:624,49,SAFE,8.401
711,0,2,2:558:405:81:70:0.8789;7:849:0:430:615:0.8544,2,49:2:558:405:81:70;50:7:849:0:430:615,49,SAFE,6.722
712,0,2,2:560:405:80:69:0.8624;7:857:4:422:624:0.8466,2,49:2:560:405:80:69;50:7:857:4:422:624,49,SAFE,6.259
713,0,2,2:561:405:79:70:0.8775;7:868:5:411:626:0.9125,2,49:2:561:405:79:70;50:7:868:5:411:626,49,SAFE,5.709
714,0,2,2:562:405:79:69:0.8649;7:877:5:402:630:0.9228,2,49:2:562:405:79:69;50:7:877:5:402:630,49,SAFE,5.819
715,0,2,2:563:405:80:70:0.8631;7:889:4:390:629:0.9174,2,49:2:563:405:80:70;50:7:889:4:390:629,49,SAFE,5.783
716,0,2,2:563:404:81:70:0.8653;7:901:1:378:628:0.8747,2,49:2:563:404:81:70;50:7:901:1:378:628,49,SAFE,6.022
717,0,2,2:564:404:80:70:0.8676;7:915:3:364:634:0.8758,2,49:2:564:404:80:70;50:7:915:3:364:634,49,SAFE,6.611
718,0,2,2:565:404:81:70:0.8833;7:928:2:351:635:0.8773,2,49:2:565:404:81:70;50:7:928:2:351:635,49,SAFE,7.781
719,0,2,2:565:404:83:70:0.8875;7:942:4:337:627:0.8728,2,49:2:565:404:83:70;50:7:942:4:337:627,49,SAFE,8.076
720,0,2,2:567:404:81:70:0.8879;7:959:4:320:628:0.8197,2,49:2:567:404:81:70;50:7:959:4:320:628,49,SAFE,8.740
721,0,2,2:568:404:82:71:0.8944;7:979:4:300:625:0.8425,2,49:2:568:404:82:71;50:7:979:4:300:625,49,SAFE,10.195
722,0,2,2:569:405:82:70:0.8973;7:997:4:282:619:0.7800,2,49:2:569:405:82:70;50:7:997:4:282:619,49,SAFE,15.796
723,0,2,2:571:405:81:71:0.8984;7:1019:3:260:631:0.7360,2,49:2:571:405:81:71;50:7:1019:3:260:631,49,SAFE,17.118
724,0,2,2:572:405:82:71:0.9001;5:1045:4:234:631:0.6126,2,49:2:572:405:82:71;50:5:1045:4:234:631,49,SAFE,20.445
725,0,2,2:572:405:84:71:0.8869;7:1073:1:206:635:0.7727,2,49:2:572:405:84:71;50:7:1073:1:206:635,49,SAFE,21.149
726,0,2,2:574:405:83:72:0.8815;5:1106:3:173:637:0.5789,2,49:2:574:405:83:72;50:5:1106:3:173:637,49,SAFE,15.291
727,0,3,2:442:416:19:11:0.2429;2:575:405:83:71:0.8712;7:1145:9:134:592:0.3860,2,49:2:575:405:83:71;50:7:1145:9:134:592,49,SAFE,17.332
728,0,3,2:443:417:16:10:0.2090;2:577:404:83:73:0.8427;7:1184:56:95:548:0.3056,2,49:2:577:404:83:73;50:7:1184:56:95:548,49,SAFE,12.489
729,0,3,0:1227:37:52:532:0.1429;2:444:417:15:10:0.2491;2:578:404:83:74:0.8522,1,49:2:578:404:83:74,49,SAFE,10.435
730,0,1,2:580:404:83:74:0.8792,1,49:2:580:404:83:74,49,SAFE,8.590
731,0,1,2:580:404:85:73:0.8816,1,49:2:580:404:85:73,49,SAFE,8.274
732,0,1,2:582:404:85:74:0.8826,1,49:2:582:404:85:74,49,SAFE,7.633
733,0,1,2:584:405:84:73:0.9047,1,49:2:584:405:84:73,49,SAFE,7.998
734,0,1,2:585:405:86:74:0.8948,1,49:2:585:405:86:74,49,SAFE,8.017
735,0,1,2:586:405:86:75:0.9031,1,49:2:586:405:86:75,49,SAFE,7.779
736,0,1,2:588:405:87:75:0.8866,1,49:2:588:405:87:75,-1,NONE,inf
737,0,1,2:590:405:87:75:0.8616,1,49:2:590:405:87:75,-1,NONE,inf
738,0,1,2:592:405:87:76:0.8662,1,49:2:592:405:87:76,-1,NONE,inf
739,0,1,2:595:405:86:76:0.8739,1,49:2:595:405:86:76,-1,NONE,inf
